"locationID","verbatimLatitude","verbatimLongitude","verbatimWaterbody","Program"
"{BF64BD64-1656-4834-AFDC-BB3B50234FF0}",44.1736962512813,-121.837397850534,NA,"AREMP"
"{7EE26680-3E79-4760-9079-7269C4DFEF1A}",44.1648266518304,-121.824939529888,NA,"AREMP"
"{24E86683-A2F7-45CF-B316-867BAF45CFC2}",42.8077246370127,-123.858794349784,NA,"AREMP"
"{CE99C104-34A4-4D4A-97C8-DD9095B95E3F}",42.7987772972858,-123.820174399469,NA,"AREMP"
"{B438D21E-69CC-43E2-87F4-729603A020B0}",42.7995642870159,-123.849338569998,NA,"AREMP"
"{E5A4B91C-F092-4F79-92DE-D325A866C025}",42.8145396370926,-123.843317460415,NA,"AREMP"
"{289F1A29-B172-46EF-A0CA-015BD20A5750}",42.8083800976106,-123.837167359068,NA,"AREMP"
"{2547B4D5-CAA9-45D6-B2A1-FB6D54C8D010}",42.7985845374419,-123.818166339214,NA,"AREMP"
"{D90A36CF-6690-41B5-854E-524CF403AB91}",42.8120821471623,-123.844409359636,NA,"AREMP"
"{E3CD0EFB-21C1-A95E-3F36-A767CAADED7B}",42.6746805483981,-122.85390003453,NA,"AREMP"
"{27410CB5-CF66-FA2A-7461-28F978B14718}",42.7026556848062,-122.926673235566,NA,"AREMP"
"{EBA29974-1F73-4B07-8AEF-1053E958F729}",42.6883765071963,-122.868355230175,NA,"AREMP"
"{BC03570D-F003-4A20-8236-185CD5EAE76D}",42.6833432774342,-122.86148154984,NA,"AREMP"
"{0A0D3CA0-E8B8-4D1A-9E36-4F338F18BA82}",42.6826617971562,-122.856564010233,NA,"AREMP"
"{53308413-1408-46F0-9E84-EE9720E19058}",42.6851406470457,-122.865896329561,NA,"AREMP"
"{6E127EEB-AA7C-4220-A4FC-B67B4C55022D}",43.9898306516055,-123.453359350857,NA,"AREMP"
"{951D8179-1BCA-9D50-3F25-8B3B31D2F321}",44.0032612528968,-123.482595550308,NA,"AREMP"
"{12116AAE-2E2F-4BC7-8053-8AFC9B7FDA4E}",43.9881445816559,-123.45622717077,NA,"AREMP"
"{7B7A9339-75F0-4EFE-990F-9C6A7652267B}",43.9989368419512,-123.476802419729,NA,"AREMP"
"{4EA1857B-23D0-4EBF-8CC5-D2C169276C37}",44.0480684017441,-123.539648589889,NA,"AREMP"
"{78DAE79A-6735-42E8-93C9-A5637CB02722}",43.9870559617095,-123.467167639893,NA,"AREMP"
"{E64D4B34-5F54-4829-9BF7-B3574FE2CC35}",44.0068847608298,-123.487980700305,NA,"AREMP"
"{B544D609-C63E-4522-A7D6-1E9508A06702}",44.0479140512589,-122.213747450246,NA,"AREMP"
"{7B25CF76-7C77-48F2-9A52-EA6BD6559D81}",44.0511202915911,-122.237331271567,NA,"AREMP"
"{3A62CBB9-4FA3-4B0C-8191-23075730B663}",44.0549917222127,-122.224804939996,NA,"AREMP"
"{225C0064-E99D-49DD-8E8C-C3FFF19C7A80}",44.0376625617095,-122.255570039595,NA,"AREMP"
"{1294B694-06FD-49AC-BCF8-E76191CB4C51}",44.0686045219134,-122.257850340264,NA,"AREMP"
"{4447A78F-1ED4-4A27-87B5-2B694D79BB7E}",44.0856688213874,-122.252903931077,NA,"AREMP"
"{885B4822-2705-40A6-B45A-7011D3FF92C2}",42.4941201154213,-122.465021410491,NA,"AREMP"
"{CACBF24C-0FED-43B7-91D2-FC83BC925A78}",42.4511543761953,-122.429828500536,NA,"AREMP"
"{C8DC3DF5-2151-4210-8EF9-41F6ABC528E4}",42.442357885454,-122.419524239806,NA,"AREMP"
"{48128A1D-2AE4-4BB8-828E-D6D2AB422A8C}",42.4373452759426,-122.445747350061,NA,"AREMP"
"{9E689FBF-DAC6-4101-808F-C9751E9EB61E}",42.4859526554372,-122.453750690832,NA,"AREMP"
"{7773F3AF-09D2-4084-A627-AFBD004959CA}",42.4480861955658,-122.439535990405,NA,"AREMP"
"{84BA7ED3-761C-4606-B552-C8B6EDB2CCC6}",42.6565854667019,-123.723258199685,NA,"AREMP"
"{2E1F1139-B863-4534-8672-8828EF81C41B}",42.6500770365607,-123.724268549817,NA,"AREMP"
"{16A0F818-8607-4BAD-ADF4-FDD79C296CFD}",42.6546104564734,-123.723698929735,NA,"AREMP"
"{E82D3336-3937-4EEE-9327-99E3AC4D0214}",42.6391926458623,-123.729411619759,NA,"AREMP"
"{C73AF1EE-1E0B-4204-A00E-CDADF6320787}",42.6600614462591,-123.721858700705,NA,"AREMP"
"{4EE5C5B8-1A41-4178-933A-9F74C8C2F241}",42.6428435962602,-123.724574979426,NA,"AREMP"
"{4248B1BC-B71A-4D39-86DA-27DFCE32A01F}",43.370116055399,-122.191570191168,NA,"AREMP"
"{2B85B33B-20AF-40A9-B9BC-FCB10AD3A046}",43.3860219595205,-122.187231110086,NA,"AREMP"
"{99CE42B0-38E3-4426-B9F6-46BF17E2F4F4}",43.3653885690628,-122.228223009596,NA,"AREMP"
"{1CB683A6-3A19-44BF-95FA-FFF5FD1E3431}",43.3366440594695,-122.183819080468,NA,"AREMP"
"{A8590AA3-EF8D-4270-9587-0CE921D6FBF8}",43.3667018785602,-122.196321158804,NA,"AREMP"
"{1A64A876-7908-4535-A24D-DD93993D9369}",43.3606571895386,-122.24926281071,NA,"AREMP"
"{559E6FF5-24D7-46F1-98A9-89EFCBA542E6}",43.3739589097442,-122.205586950435,NA,"AREMP"
"{0AB48EF5-DE8E-6FDF-B407-2FB0651A8C9B}",43.3333670194427,-122.193252909189,NA,"AREMP"
"{74C3344D-52AF-4086-8EFE-699885A29354}",43.387863465537,-122.186159028035,NA,"AREMP"
"{CECC5169-AE62-46DB-9FB3-72EAA11C025E}",46.1756251106557,-121.875138510101,NA,"AREMP"
"{5D4F5523-3293-4137-B27A-5635B32A59D3}",46.1729152309146,-121.870491080538,NA,"AREMP"
"{3A6905C1-B00D-42B0-B59B-547EA7B5DECD}",46.179924680927,-121.8567429993,NA,"AREMP"
"{98BCD59A-2777-4573-88C2-F1188F075D53}",46.181298810832,-121.860057430243,NA,"AREMP"
"{170E7765-C58A-46F7-B1BC-38C5CDC5EE74}",46.1668108712282,-121.86481282016,NA,"AREMP"
"{461E2A77-BAC0-4EFC-80FD-2456DABF8879}",46.1832495209968,-121.865251929715,NA,"AREMP"
"{9FD2F536-CCBF-E730-1817-D6A03F0DC2D6}",46.150447938719,-121.808088463758,NA,"AREMP"
"{1BC88BA0-91E9-45AA-9AA8-6C8F87F2877E}",47.7552315330708,-121.313953420205,NA,"AREMP"
"{4665C24C-2151-4B6B-8C3F-279BDBEF552A}",47.7457526033704,-121.315820519333,NA,"AREMP"
"{EAC8BDAA-61FB-4BF7-BCFB-205AE91F7323}",47.7886083238162,-121.296819230757,NA,"AREMP"
"{2145A8CF-49C0-4641-AA00-119B6B7794F6}",47.7918326234781,-121.280731600214,NA,"AREMP"
"{D875AAA7-29DF-4574-AB8A-0E9453A808A2}",47.7296969639136,-121.336570119079,NA,"AREMP"
"{745FC338-EE2C-4226-9BE4-7B569C575374}",45.7892669417986,-121.715101739746,NA,"AREMP"
"{D159C389-39DA-4CAC-9ECF-665A25F1A4BD}",45.7884033924066,-121.657997990524,NA,"AREMP"
"{6B0F35D5-A673-4A2D-BC9E-A27FF7F486BA}",45.7885552318607,-121.664041230514,NA,"AREMP"
"{355B6E5A-06B1-417C-BAB7-B4E825FDCDC7}",45.9479008916512,-121.775021020504,NA,"AREMP"
"{8FE70C0C-FEBC-4ED0-B70B-AE7CF0FEB783}",45.7881441713663,-121.701773039965,NA,"AREMP"
"{5828E8DE-A6CD-42EA-875A-905633EC665E}",45.9156878914375,-121.684537959702,NA,"AREMP"
"{3EE699D3-1F29-4A4B-93D6-DB155681EB37}",45.9337138411126,-121.770923030445,NA,"AREMP"
"{2E2E16C3-4FF6-4A31-9A51-0FFF994EC877}",48.3791294891006,-120.688638680292,NA,"AREMP"
"{2CA187AE-79D3-4518-9D25-840DE94831C4}",48.4080291085621,-120.681031200102,NA,"AREMP"
"{630E26F3-5D23-4F7F-80F4-0FF790582855}",48.3385173796221,-120.697736660758,NA,"AREMP"
"{D25AF3D2-977B-4F22-8FD9-1400E45D0AAD}",48.3643081092542,-120.688513089655,NA,"AREMP"
"{E752107E-3700-44B3-AAD9-A355C623E4E5}",48.3683713099408,-120.687883510471,NA,"AREMP"
"{C99B3905-B22C-4E89-BBBB-7289A66DB27E}",47.9758483073239,-120.806193965072,NA,"AREMP"
"{C978163B-26B5-B328-7C0E-30B2940D5843}",48.0419409312624,-120.833105569892,NA,"AREMP"
"{3D5AFD4D-FED3-4EFD-999C-D3736A59348F}",48.00834514174,-120.824806246042,NA,"AREMP"
"{45502B97-6A86-14D6-9A1B-49A600B5A3D5}",47.9851825154847,-120.811127253872,NA,"AREMP"
"{192C4C7C-B03F-CAF9-B963-9DC3F84B0F96}",48.055945263604,-120.82847061004,NA,"AREMP"
"{4D26B060-33A8-405F-B571-6C75AA33795D}",47.0568438270133,-121.779984868211,NA,"AREMP"
"{66A68B16-CACE-4614-B5D7-094109242873}",47.0608071170624,-121.780342178006,NA,"AREMP"
"{B6BCF71F-1269-400E-ABA6-69C902F928D2}",47.0679856572015,-121.785183190082,NA,"AREMP"
"{F4DFCC63-C25E-4838-ADB6-258D3592905B}",45.7699197113605,-122.199893229482,NA,"AREMP"
"{0B5226D9-406C-41F8-9E11-A01D919E957D}",45.8012130714479,-122.236403108988,NA,"AREMP"
"{E55944A0-8E37-486F-B863-24CB974951FF}",45.789088631848,-122.195669200455,NA,"AREMP"
"{B5B6EFC9-CEF1-454E-92FC-A9BB2B76F2DF}",45.7760991214329,-122.204461189763,NA,"AREMP"
"{B3502110-1292-450E-8A50-79C677E287CF}",45.8011653313069,-122.244112830518,NA,"AREMP"
"{1E6AEDFB-2049-4B01-92BC-05CBA4CCA570}",45.7753276711678,-122.192007489773,NA,"AREMP"
"{8FFAFF6F-37FC-4DFB-9344-8B9D2ED3B0CA}",46.2361597406357,-122.003125478918,NA,"AREMP"
"{6FDC408F-DDB1-4B75-9E5A-B4A94CAF3FEC}",46.2504186106887,-121.996939969853,NA,"AREMP"
"{E70B30F6-5C0D-41F9-8B1B-64D358BD34B0}",46.2621904106384,-121.980021099087,NA,"AREMP"
"{858D3B25-D889-4413-A107-C7287FC92ED3}",46.2705885703609,-121.980066188966,NA,"AREMP"
"{77839EE6-BC31-4B45-82B8-4B7A8179457E}",46.2578309009181,-121.983081910309,NA,"AREMP"
"{5D5101A3-0A8A-4443-87F7-F6847D052A63}",46.2475051499242,-122.001363770019,NA,"AREMP"
"{78CF4E09-7B38-4A0D-A291-72A7C3BEC051}",47.7124351642539,-120.863152610125,NA,"AREMP"
"{39359641-F0BF-42EE-AF56-889BD3D2D695}",47.6919103141663,-120.843328989135,NA,"AREMP"
"{9235A2CF-5112-41A1-98D0-BD5028B37798}",47.704485854037,-120.783428809272,NA,"AREMP"
"{80FE4639-527D-457A-9C4E-2D90F14CD1DD}",47.6795609241395,-120.730251670516,NA,"AREMP"
"{2FC0B939-2C61-4247-ADE7-951DAE9C027C}",47.7123885632573,-120.849249129678,NA,"AREMP"
"{5F218E6B-0DC9-4748-8F26-DD451BB570EF}",47.7021100840554,-120.833172060227,NA,"AREMP"
"{FB76FA62-0F57-4F82-A791-FC8BB11BE2CC}",46.2335358705512,-121.933783199742,NA,"AREMP"
"{5339B203-5369-77F4-A577-05C92D39D506}",46.2415618306605,-121.941491611419,NA,"AREMP"
"{7F464182-D503-4E7F-B138-71C32811AC2A}",46.2611204307001,-121.949273669842,NA,"AREMP"
"{2A366835-E999-4507-945E-870FFD9FECFD}",46.2337301618515,-121.89668958208,NA,"AREMP"
"{27A24696-980C-4833-B883-F4E132A7DF5C}",46.2456489306506,-121.953149450101,NA,"AREMP"
"{A2EEEFA4-F40F-4F01-8CA8-7C898A4A161A}",46.2529219103393,-121.889348240457,NA,"AREMP"
"{7CEB53BD-1DBF-49E5-A123-0FD44C929FDA}",46.2384112305983,-121.91912293999,NA,"AREMP"
"{68BDCFC7-3057-4072-8767-2CF713628C45}",48.253567700548,-120.548769610865,NA,"AREMP"
"{CCD8842D-6B7F-49EC-A3F6-CD0E4133506A}",48.237095510242,-120.609547270051,NA,"AREMP"
"{862B81B7-1DCA-42EA-9981-826BC4D97E90}",48.2412377796494,-120.593324980395,NA,"AREMP"
"{6B75EEAB-F50E-49DD-9B9C-CA66BE01B8EF}",48.2428024998119,-120.563818839861,NA,"AREMP"
"{51C5465A-0F06-8D25-3944-1AFC54777310}",48.8338945961337,-121.902143919767,NA,"AREMP"
"{025C0904-FD13-4557-B9C0-C5E54238D4E0}",48.8066199654215,-121.894126179866,NA,"AREMP"
"{9406C2E8-04D9-4F81-A999-7AAB6E7547B5}",48.8257274058721,-121.905395870175,NA,"AREMP"
"{2C6A0557-BA5E-48BA-A913-C005BF68B6A5}",48.8932154349664,-121.885613979323,NA,"AREMP"
"{E1D35B35-4690-467C-9375-26B2843C5758}",48.8803377345739,-121.910574290246,NA,"AREMP"
"{BC0B90F7-8AFB-4C57-ACEF-C48530FD7E55}",48.8230630456083,-121.908083350358,NA,"AREMP"
"{F9F16834-F28B-4A28-B479-885B30A9A8ED}",48.8158008158432,-121.921209379587,NA,"AREMP"
"{708F5BB1-C9CE-406D-9169-CDA7A4DC9812}",48.8306139255678,-121.902727700263,NA,"AREMP"
"{06F142BC-C8AE-4492-B59B-30DE35CC3F65}",48.2147463308046,-120.218985410299,NA,"AREMP"
"{452683F9-EEAD-4C40-8F84-C2C872B446DF}",48.1867205606744,-120.168656880504,NA,"AREMP"
"{0461B36B-5DF3-4CB9-AD28-80232CEE5156}",48.1871529205239,-120.235913919713,NA,"AREMP"
"{379CB3A9-19BB-4F5C-9B94-45D7EAE70375}",48.2306806109902,-120.237582109034,NA,"AREMP"
"{F07BD0DF-91B3-4FD8-883C-F4565F272582}",47.1705577970808,-121.343938239638,NA,"AREMP"
"{FE441833-20C7-41EA-8DA4-EC6FBDF37D0E}",47.20331155652,-121.344437390388,NA,"AREMP"
"{907711DE-3173-4745-AA07-0D9728958EC9}",47.1674758769342,-121.364301880537,NA,"AREMP"
"{117FC5B4-5BEF-487B-A3EE-5EA389AFA7B0}",47.1705649477236,-121.369524979684,NA,"AREMP"
"{DE7D9FF7-E38C-4346-9E84-5D28F157848D}",47.1982659667727,-121.318677199214,NA,"AREMP"
"{0CC3F4F7-D7AC-44C6-98A2-22206CE3D129}",47.174095019935,-121.349159407135,NA,"AREMP"
"{B01D4C75-05D4-4463-B9A9-971879801E9E}",47.553289564542,-123.631366831161,NA,"AREMP"
"{7BE4A159-F05C-495E-8840-03CB91B3BBD4}",47.5569636047967,-123.622192249825,NA,"AREMP"
"{A0AE44DF-B5F8-4430-AB96-DE15537B5544}",47.5731481354201,-123.533866020371,NA,"AREMP"
"{DE898A5E-C843-44A7-A52D-D486E639E917}",47.5677532945456,-123.592616869622,NA,"AREMP"
"{B910E98C-854D-468D-8F2F-FF53AE797B8D}",47.5588585047256,-123.609056969804,NA,"AREMP"
"{3374B0FF-F0FD-4B1D-91D9-16B3036C8283}",47.9685990527604,-123.113967869445,NA,"AREMP"
"{8740E2DB-A6AE-4CF4-B664-EDEA895B6309}",47.9611662626206,-123.123682599734,NA,"AREMP"
"{E4082BA0-56E7-4E5E-817B-661758160368}",47.9728499128341,-123.114316370112,NA,"AREMP"
"{75E667F1-5081-438E-94DF-4823DFADCBBC}",47.9548179226536,-123.136272859966,NA,"AREMP"
"{E1F4499A-56C0-47CD-BFFA-9410684F5E77}",47.9462814117326,-123.1833832093,NA,"AREMP"
"{92E06D98-713C-422D-86A6-4FE521FCD74A}",47.9538181322414,-123.193452239126,NA,"AREMP"
"{D4A8E0BB-2200-4EF5-9E92-D674E4D20073}",47.5928157748406,-123.177809850064,NA,"AREMP"
"{C1D3D5B3-D048-4801-AB64-BA4872E5880D}",47.5819458648699,-123.226938979885,NA,"AREMP"
"{FEE450A6-8A11-4C81-A372-17700A59BF61}",47.5879276548705,-123.116453199134,NA,"AREMP"
"{45B8C52A-BF50-4267-A317-A31B2BB95DCF}",47.631325834768,-123.074366969115,NA,"AREMP"
"{6075EE18-CBC8-4A2C-9D03-B403F081B843}",47.5820370748185,-123.245649499745,NA,"AREMP"
"{EF1DB30B-6DD7-437B-B2C8-8B3BB050857B}",47.5812608143698,-123.2049039703,NA,"AREMP"
"{4F265078-6626-4B55-977D-76D5BD58DB16}",46.5425887947858,-121.616497522124,NA,"AREMP"
"{266DA93C-4213-4612-9D7F-D4CD2E9E44BD}",46.4937748699732,-121.553555459585,NA,"AREMP"
"{142FD80F-56CA-4399-9B79-EC8D1CDFEDF9}",46.5354794094039,-121.619075380339,NA,"AREMP"
"{CF7DCD81-A562-446B-9D0C-569B2D97F2DE}",46.5122265395401,-121.629741030452,NA,"AREMP"
"{246DDD2C-558D-4331-99A9-E68FE1A9AAD9}",46.4986405997388,-121.63908773006,NA,"AREMP"
"{A2AB3DEE-2A46-423F-B036-C35C6D968B4E}",46.5114022097643,-121.575534690513,NA,"AREMP"
"{1EFCDA74-0283-4F8F-A155-50E4BEAFA5B4}",48.6743267271053,-121.759554839685,NA,"AREMP"
"{1A23BECD-4A8F-4328-8A87-273F3CE0104D}",48.6928345368778,-121.792786490624,NA,"AREMP"
"{6B66D1AC-220F-4BC1-8904-D9ED142062FF}",48.6799987571156,-121.758282860252,NA,"AREMP"
"{C909A725-81E5-422A-9596-0CD42C6C34BF}",48.711581795841,-121.826191388977,NA,"AREMP"
"{BD322E5C-E155-4780-9680-972911AB3906}",48.6771266064132,-121.77910761018,NA,"AREMP"
"{83D244AB-C8D3-418A-A286-A6556666B180}",48.6682824669334,-121.720206381303,NA,"AREMP"
"{F3E8BEF1-7400-4C56-8B68-ACBD652E6159}",48.6546902468647,-121.738273350536,NA,"AREMP"
"{A2CFA0B1-830A-41FB-8B22-A4FBBF543059}",48.7123996470745,-121.668236429337,NA,"AREMP"
"{AEA812BE-47D0-4F2F-8D63-23F1837AEF6F}",48.6944353872012,-121.757625570745,NA,"AREMP"
"{E1AFDF3C-F704-4097-8A1A-75698CCF12DF}",48.6759683773506,-121.634112270178,NA,"AREMP"
"{61EFE6B5-C2F0-49A5-AB8A-A279437A5134}",48.6811773066794,-121.71998000976,NA,"AREMP"
"{5F1815D4-F582-4131-8094-A2DBA33CCFA5}",48.7026184663122,-121.711027889578,NA,"AREMP"
"{1991712C-2D19-4F92-B4CF-7420D5A3DEBE}",47.9836258627218,-120.733627820196,NA,"AREMP"
"{94E64EA1-773E-4CDA-9B09-8998CE7DAB9B}",47.9453809928512,-120.738272229491,NA,"AREMP"
"{08640FA8-FEFB-4445-9BF1-428B1C5E3580}",47.9831686219787,-120.691554770995,NA,"AREMP"
"{E5754826-0365-4B07-9524-4DC525A99D4E}",47.9119542229251,-120.713216709328,NA,"AREMP"
"{0CC6A3CB-979E-4AE4-B06E-B5AD0E966DE8}",47.8890060727716,-120.723559979565,NA,"AREMP"
"{CC70C92D-24F6-4D72-BBA3-CAAFA3786BB4}",47.9563485527536,-120.738533579825,NA,"AREMP"
"{92D20836-E335-4483-A397-99D4F2250282}",47.7898625031062,-121.492610180188,NA,"AREMP"
"{A213DA62-4780-4EDC-902B-9FC0C13BD2AF}",47.7802565692656,-121.420047753527,NA,"AREMP"
"{C64021F7-1300-48B7-86BD-C804404EC8C4}",47.7875453229279,-121.434460049924,NA,"AREMP"
"{9C6CE93D-B324-43E6-B037-37632DC1E9CD}",47.7906846439151,-121.445312070295,NA,"AREMP"
"{5DE89793-9E84-4502-BE17-A5381EF5C138}",48.1579437215465,-121.274762329982,NA,"AREMP"
"{9108C289-D038-4BE0-BDC1-58DDD2676166}",48.1604121912153,-121.284590760758,NA,"AREMP"
"{32939C3C-99DE-46FC-A148-7059228B5AF9}",48.1766267806494,-121.392340569128,NA,"AREMP"
"{C55CA7F4-F56D-4A15-AD25-53E773FF5B4E}",48.1750455402975,-121.368243990837,NA,"AREMP"
"{B2A2975B-ADBF-442F-B0C7-2AB406CEFE7D}",48.1998835204406,-121.3547370009,NA,"AREMP"
"{A8880AF3-1577-4213-8328-B0C2DCC72973}",48.1591009105553,-121.28053294065,NA,"AREMP"
"{E4F94A2E-45D9-4561-A1FC-1CD429D51AC3}",45.8666266916793,-121.664367820304,NA,"AREMP"
"{72CA64FB-930F-4751-8B56-8E5FF40D53D3}",45.8694142614821,-121.666068609503,NA,"AREMP"
"{8BB1A5F9-79C3-4283-A61A-F4E58626A9C4}",45.7935153320789,-121.632529989517,NA,"AREMP"
"{0B13CA5B-AD23-4228-BD4A-1C2523B53756}",45.8474852916745,-121.698158509237,NA,"AREMP"
"{635251CC-ED3A-44E7-8785-7A2C4BB6D300}",45.8594291313921,-121.658091910002,NA,"AREMP"
"{A0F4034F-38FE-440C-BD3E-E1CE8DA111FE}",45.8371784711773,-121.692943930169,NA,"AREMP"
"{C7EF51C2-7275-441A-AD49-A41C0CC21EE3}",45.8752440316861,-121.677065588939,NA,"AREMP"
"{4B20BBC3-186B-4264-9B25-15B883ABB984}",48.4720999386453,-121.209494499217,NA,"AREMP"
"{394604FA-C95B-4B4B-88EF-43F21F16C03E}",48.4645908387486,-121.180041299706,NA,"AREMP"
"{CFC4E375-9605-4997-849C-2BF5D507261E}",48.4591593382357,-121.198326399438,NA,"AREMP"
"{36ED5744-1DCA-4B86-A70B-6B03C034F0B5}",48.5169637381583,-121.245116999245,NA,"AREMP"
"{888222BB-A01F-40FC-8B97-323929436C6E}",48.4640919388036,-121.195451900154,NA,"AREMP"
"{2E885911-A249-43EF-8DF8-053415F6AA06}",48.5160065089661,-121.212377529516,NA,"AREMP"
"{57612BFE-79AF-438F-98E3-C61A17EAF8E8}",47.7743801929606,-120.962861219579,NA,"AREMP"
"{CCDB0A76-A44E-4740-A32D-490A2E7D3A9F}",47.7727300538451,-120.928680989274,NA,"AREMP"
"{128D543B-EE8D-42E5-8876-39801C5B22EE}",47.7823382233016,-121.054592519978,NA,"AREMP"
"{E0E6387F-7B58-469D-9AB9-DE396E9DA952}",47.7391248233823,-121.049595389857,NA,"AREMP"
"{A5C9D324-4C6F-42F5-AB91-CAD6A2906936}",47.7246307538176,-121.06744129955,NA,"AREMP"
"{2C76F0C7-F609-4B45-B5B1-0C2EDE72C802}",47.7308069537183,-121.068138010146,NA,"AREMP"
"{A1F66C98-D662-396C-7621-2BA4413105B1}",47.9963276956764,-124.037246138189,NA,"AREMP"
"{F796E7F1-AD2B-1223-C38E-A55A0286C68A}",48.0160360449791,-124.187244844003,NA,"AREMP"
"{7C6A9208-8AE6-193B-B32C-34AD3F094E95}",48.0430984328264,-124.086622854478,NA,"AREMP"
"{70E10438-5C9C-CB63-DB55-9ACFBADFAB19}",48.0170138953933,-124.041697666977,NA,"AREMP"
"{39E004CD-2B99-6397-2B5C-E32D3BFD87C0}",48.0082255096544,-124.174746580176,NA,"AREMP"
"{03644F64-0562-1307-DD9B-F06B8670040E}",48.0116910949156,-124.031882669881,NA,"AREMP"
"{47F8F913-933B-F468-A5B3-B25DBAF2B415}",48.0222142009393,-124.069913700033,NA,"AREMP"
"{37C1032E-F8B8-C3A5-90EC-4455D1BB57BA}",48.0061036286647,-124.035829939032,NA,"AREMP"
"{004F3FF3-6D51-4159-A070-A9C60C7FA864}",46.6864136689626,-122.328901470905,NA,"AREMP"
"{F526F5B3-2D41-4C16-B12B-D08D47C063DC}",46.7532782092809,-122.303299149653,NA,"AREMP"
"{C921B804-D1E2-4843-9113-361D339717A5}",46.7359752489771,-122.280445730768,NA,"AREMP"
"{D80993A7-5BDB-4B06-9C08-AAF69E656328}",46.7074634287283,-122.315296649251,NA,"AREMP"
"{11362917-5513-4794-B7D9-C3D481410CBC}",46.7103060396031,-122.300228320417,NA,"AREMP"
"{3D047086-C2F5-4360-9012-DE9CE8E5B0F6}",46.7398921288766,-122.292344950022,NA,"AREMP"
"{C04D77C0-C31F-447F-ACCF-5881813BB4F5}",48.6923611469781,-121.867537310437,NA,"AREMP"
"{3DC18E28-1004-465C-BA76-729F2D07B189}",48.6831295868308,-121.92274173973,NA,"AREMP"
"{0EB810D9-D8FA-4189-B69B-37116E86182B}",48.6543005068513,-121.856916179959,NA,"AREMP"
"{0151B09A-2D31-4B79-8F34-595B42D5473E}",48.683756716796,-121.898680289863,NA,"AREMP"
"{69F56361-D1C7-40A8-B305-56C274846930}",48.667567687727,-121.889770130153,NA,"AREMP"
"{2DCF7B50-63E3-42DA-88ED-7E45B52FC63F}",48.677021727434,-121.897142629543,NA,"AREMP"
"{84D75386-1D81-4073-8441-992DF279F858}",48.6468023073733,-121.874762369389,NA,"AREMP"
"{3B0BE93F-9C29-46D0-83BF-7C98394AB133}",46.7480286494219,-121.844734399558,NA,"AREMP"
"{DB2A117F-7C89-4F17-B1F2-9EBE1C7D20D8}",46.7881453184922,-121.727465120718,NA,"AREMP"
"{CE622594-D219-4A04-B061-F63C1184A7B6}",46.7763339486362,-121.780794909485,NA,"AREMP"
"{54D4C9E9-A4A5-4E3A-B376-FAD010985C4C}",46.753227128365,-121.841755830653,NA,"AREMP"
"{4A5C6E33-F527-4052-B34C-948156445055}",46.724902959011,-121.802958370607,NA,"AREMP"
"{E0EA07BF-B350-462B-9834-9F85622BC61A}",46.7774474486005,-121.743960470122,NA,"AREMP"
"{556F53C2-C6B0-4F10-8F98-DD4C05BE7893}",46.6705282494479,-121.129425700313,NA,"AREMP"
"{0329504B-7A6C-4232-ACFF-8D36337A47CB}",46.6797143490368,-121.102346099871,NA,"AREMP"
"{EAC634E3-4DE6-4255-AB9C-F198623F6810}",46.6507424495101,-121.374894800071,NA,"AREMP"
"{05F98BBF-AB99-4A76-8F9D-70E465B86CB0}",46.6542530492095,-121.342896799265,NA,"AREMP"
"{2B5AC63A-52EE-4DCA-91EB-30A3363C34D3}",46.6115855501657,-121.254342799048,NA,"AREMP"
"{9F140743-A2F0-4AB8-A724-38AEE092E04B}",46.670227049221,-121.156485900085,NA,"AREMP"
"{2CCB81B0-BAA3-4819-A6D3-37E15382614F}",46.6732261485124,-121.085296800174,NA,"AREMP"
"{0F459A1C-8BEE-4396-80CE-2A1390D45119}",46.652640749324,-121.245591899901,NA,"AREMP"
"{11E59276-DD08-4D04-B71D-AF51AC171787}",47.7764107337781,-123.074426469035,NA,"AREMP"
"{4768FDDE-9932-4889-BBA9-5C837B488FA4}",47.8534263524302,-123.00597290948,NA,"AREMP"
"{2F7144FB-A312-4E08-F7AD-A21F66AC4E46}",47.7973749043634,-122.982267488371,NA,"AREMP"
"{DA22DA25-E614-483A-B47A-E360455362A5}",47.7971184629304,-123.049698828884,NA,"AREMP"
"{DC5D9563-3265-4A0C-9970-3C28C4163EF9}",47.8123613139346,-122.987254609036,NA,"AREMP"
"{F14F3866-2BA5-8AD0-C786-1DAD6C51222F}",47.789847389002,-122.983624689358,NA,"AREMP"
"{CE234492-7B1B-F00E-EBDE-E18DD24866E0}",47.8283769954482,-123.052247404174,NA,"AREMP"
"{32237952-C01E-410E-4808-72FB99E257FF}",47.8241947914765,-123.026019074034,NA,"AREMP"
"{0E23A16E-6001-418E-9574-5EA6379037FA}",48.1984768300664,-120.44642902015,NA,"AREMP"
"{8E4787E0-62C1-4FDD-9BCA-5BC6DC2519B5}",48.1726978705552,-120.453473000014,NA,"AREMP"
"{7C52DB96-291E-4C26-82C2-ED5D068665BB}",48.2121858507731,-120.432696029109,NA,"AREMP"
"{358721A9-0050-4E20-86A9-AD8A77AF3E23}",48.1998948806021,-120.422450990609,NA,"AREMP"
"{307B0792-5FC1-47CA-BAEB-A5A4E9DB1E5B}",48.6807045464762,-120.621922630658,NA,"AREMP"
